C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_58_704.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_58_704.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_58_704.jpg,0,0,0,6.085318E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_58_773.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_58_773.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_58_773.jpg,0,0,0,5.201671E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_58_841.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_58_841.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_58_841.jpg,0,0,0,5.163565E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_58_908.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_58_908.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_58_908.jpg,0,0,0,5.361896E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_58_976.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_58_976.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_58_976.jpg,0,0,0,5.161432E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_044.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_044.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_044.jpg,0,0,0,5.310429E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_114.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_114.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_114.jpg,0,0,0,5.220222E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_181.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_181.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_181.jpg,0,0,0,5.521154E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_249.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_249.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_249.jpg,0,0,0,5.105765E-05
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_316.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_316.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_316.jpg,0,0.0465036,0,0.008636971
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_386.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_386.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_386.jpg,0,0.2257482,0,0.121385
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_454.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_454.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_454.jpg,0,0.467979,0,0.4378026
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_524.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_524.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_524.jpg,0,0.6462637,0,0.8487112
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_591.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_591.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_591.jpg,0,0.8235801,0,1.365144
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_659.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_659.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_659.jpg,0,1,0,2.260882
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_728.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_728.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_728.jpg,0,1,0,2.944344
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_796.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_796.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_796.jpg,-0.1,1,0,3.884187
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_864.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_864.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_864.jpg,-0.25,1,0,4.5794
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_15_59_932.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_15_59_932.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_15_59_932.jpg,-0.45,1,0,5.486794
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_001.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_001.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_001.jpg,-0.6000001,1,0,6.150684
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_069.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_069.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_069.jpg,-0.7500002,1,0,6.797036
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_137.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_137.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_137.jpg,-0.9500002,1,0,7.625327
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_205.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_205.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_205.jpg,-1,1,0,8.239187
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_276.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_276.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_276.jpg,-1,1,0,9.08754
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_344.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_344.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_344.jpg,0,1,0,9.644058
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_414.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_414.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_414.jpg,0,1,0,10.42334
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_483.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_483.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_483.jpg,0,1,0,11.07563
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_551.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_551.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_551.jpg,0,1,0,11.56679
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_618.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_618.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_618.jpg,0,1,0,12.5827
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_687.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_687.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_687.jpg,0,1,0,13.20414
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_755.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_755.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_755.jpg,0,1,0,14.09328
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_823.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_823.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_823.jpg,0,1,0,14.77223
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_893.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_893.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_893.jpg,0,1,0,15.65914
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_00_962.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_00_962.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_00_962.jpg,0,1,0,16.16496
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_032.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_032.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_032.jpg,0,1,0,17.00058
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_101.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_101.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_101.jpg,0,1,0,17.78988
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_169.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_169.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_169.jpg,0,1,0,18.2479
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_239.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_239.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_239.jpg,0,1,0,19.08099
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_305.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_305.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_305.jpg,0,1,0,19.82332
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_375.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_375.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_375.jpg,-0.2,1,0,20.60439
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_442.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_442.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_442.jpg,-0.35,1,0,21.07688
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_510.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_510.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_510.jpg,-0.5000001,1,0,21.65608
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_578.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_578.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_578.jpg,-0.7,1,0,22.26788
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_648.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_648.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_648.jpg,0,1,0,22.69901
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_716.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_716.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_716.jpg,0,1,0,23.41756
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_785.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_785.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_785.jpg,0,1,0,23.98716
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_853.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_853.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_853.jpg,0,1,0,24.7586
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_921.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_921.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_921.jpg,0,1,0,25.33533
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_01_990.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_01_990.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_01_990.jpg,0,1,0,25.90713
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_060.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_060.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_060.jpg,0,1,0,26.66618
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_129.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_129.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_129.jpg,0,1,0,27.23141
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_197.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_197.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_197.jpg,0,1,0,27.97979
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_265.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_265.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_265.jpg,0,1,0,28.53704
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_334.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_334.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_334.jpg,0,1,0,29.27484
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_404.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_404.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_404.jpg,0,1,0,29.82428
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_471.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_471.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_471.jpg,0,0.8366517,0,30.15824
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_567.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_567.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_567.jpg,0,0.5556873,0,30.06541
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_639.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_639.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_639.jpg,0,0.3376638,0,30.02629
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_719.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_719.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_719.jpg,0,0.0982122,0,29.95396
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_797.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_797.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_797.jpg,0,0,0,29.7424
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_873.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_873.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_873.jpg,0,0,0,29.50286
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_02_950.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_02_950.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_02_950.jpg,0,0,0,29.32475
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_028.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_028.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_028.jpg,0,0,0,29.08834
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_106.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_106.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_106.jpg,0,0,0,28.85366
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_174.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_174.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_174.jpg,-0.1,0,0,28.61786
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_240.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_240.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_240.jpg,-0.25,0,0,28.41457
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_310.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_310.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_310.jpg,-0.4,0,0,28.16653
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_379.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_379.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_379.jpg,-0.6000001,0,0,27.76463
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_446.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_446.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_446.jpg,-0.7500002,0,0,27.41163
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_517.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_517.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_517.jpg,-0.9500002,0,0,26.87853
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_586.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_586.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_586.jpg,-1,0.0135396,0,26.46577
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_654.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_654.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_654.jpg,0,0.2529726,0,26.18314
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_720.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_720.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_720.jpg,0,0.4385684,0,26.13028
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_788.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_788.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_788.jpg,0,0.6177554,0,26.32018
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_856.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_856.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_856.jpg,0,0.8473102,0,26.78446
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_923.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_923.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_923.jpg,0,1,0,27.28989
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_03_989.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_03_989.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_03_989.jpg,0,1,0,27.85167
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_057.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_057.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_057.jpg,0,1,0,28.59441
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_128.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_128.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_128.jpg,0,1,0,29.14799
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_197.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_197.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_197.jpg,0.1,1,0,29.87604
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_268.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_268.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_268.jpg,0.25,1,0,30.17357
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_339.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_339.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_339.jpg,0,1,0,30.18051
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_407.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_407.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_407.jpg,0,1,0,30.18849
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_477.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_477.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_477.jpg,0,1,0,30.18856
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_545.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_545.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_545.jpg,0,1,0,30.18991
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_614.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_614.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_614.jpg,0.1,1,0,30.18823
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_682.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_682.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_682.jpg,0.25,1,0,30.17603
C:\Users\jakub\Desktop\Data\IMG\center_2022_11_30_14_16_04_749.jpg,C:\Users\jakub\Desktop\Data\IMG\left_2022_11_30_14_16_04_749.jpg,C:\Users\jakub\Desktop\Data\IMG\right_2022_11_30_14_16_04_749.jpg,0.4,1,0,30.15877
